user_id,age_group,city_tier,income_band,acquisition_channel,device_os,registration_date
U00427,25-34,Tier 3,Mid,Paid Ads,Android,2024-03-27
U00428,45-54,Tier 1,High,Organic,Android,2024-04-20
U00429,25-34,Tier 2,Low,Partnership,Android,2024-01-31
U00430,18-24,Tier 2,High,Referral,Android,2024-02-21
U00431,18-24,Tier 2,Low,Paid Ads,iOS,2024-01-16
U00432,35-44,Tier 1,Low,Branch,Android,2024-04-23
U00433,25-34,Tier 2,Mid,Paid Ads,Android,2024-03-13
U00434,18-24,Tier 1,Mid,Paid Ads,iOS,2024-02-01
U00435,18-24,Tier 2,High,Referral,Android,2024-03-15
U00436,35-44,Tier 2,Mid,Organic,Android,2024-03-17
U00437,18-24,Tier 1,Low,Partnership,Android,2024-01-06
U00438,35-44,Tier 3,Mid,Organic,iOS,2024-03-20
U00439,35-44,Tier 1,Mid,Paid Ads,Android,2024-01-11
U00440,18-24,Tier 3,Mid,Organic,Android,2024-02-23
U00441,18-24,Tier 2,Mid,Partnership,Android,2024-03-25
U00442,55+,Tier 1,Mid,Organic,Android,2024-03-15
U00443,25-34,Tier 1,High,Paid Ads,Android,2024-03-13
U00444,25-34,Tier 3,High,Paid Ads,Android,2024-03-07
U00445,35-44,Tier 1,Low,Paid Ads,Android,2024-02-10
U00446,45-54,Tier 1,Mid,Referral,Android,2024-02-03
U00447,55+,Tier 1,Mid,Paid Ads,Android,2024-01-27
U00448,35-44,Tier 2,Mid,Referral,Android,2024-03-26
U00449,25-34,Tier 2,Mid,Referral,Android,2024-04-01
U00450,18-24,Tier 1,High,Referral,iOS,2024-02-10
U00451,35-44,Tier 1,Mid,Paid Ads,iOS,2024-01-31
U00452,25-34,Tier 1,High,Organic,iOS,2024-02-03
U00453,25-34,Tier 1,High,Branch,Android,2024-02-20
U00454,45-54,Tier 1,High,Paid Ads,Android,2024-01-17
U00455,18-24,Tier 2,High,Organic,Android,2024-03-26
U00456,25-34,Tier 1,Mid,Paid Ads,Android,2024-03-23
U00457,18-24,Tier 1,Low,Partnership,Android,2024-02-08
U00458,25-34,Tier 1,Mid,Organic,Android,2024-02-28
U00459,18-24,Tier 3,Low,Paid Ads,Android,2024-02-10
U00460,18-24,Tier 3,Mid,Paid Ads,Android,2024-04-06
U00461,18-24,Tier 3,Mid,Organic,Android,2024-01-10
U00462,25-34,Tier 1,Mid,Partnership,Android,2024-01-02
U00463,35-44,Tier 1,High,Referral,Android,2024-02-28
U00464,25-34,Tier 1,High,Referral,Android,2024-03-20
U00465,55+,Tier 1,Low,Partnership,iOS,2024-03-13
U00466,25-34,Tier 2,Mid,Paid Ads,Android,2024-01-13
U00467,18-24,Tier 2,Mid,Partnership,Android,2024-01-10
U00468,45-54,Tier 3,Mid,Paid Ads,iOS,2024-03-09
U00469,18-24,Tier 3,Mid,Paid Ads,Android,2024-01-28
U00470,55+,Tier 1,Mid,Partnership,Android,2024-03-05
U00471,18-24,Tier 2,Mid,Organic,Android,2024-02-03
U00472,55+,Tier 1,High,Partnership,Android,2024-01-17
U00473,18-24,Tier 1,High,Paid Ads,Android,2024-02-14
U00474,45-54,Tier 2,Low,Organic,Android,2024-04-22
U00475,25-34,Tier 1,Mid,Paid Ads,Android,2024-01-09
U00476,55+,Tier 1,Mid,Organic,iOS,2024-04-22
U00477,18-24,Tier 1,Low,Paid Ads,Android,2024-02-01
U00478,25-34,Tier 2,Low,Paid Ads,Android,2024-02-17
U00479,55+,Tier 2,Mid,Branch,Android,2024-02-06
U00480,25-34,Tier 1,Mid,Organic,Android,2024-01-21
U00481,25-34,Tier 3,Low,Paid Ads,iOS,2024-02-26
U00482,35-44,Tier 1,Mid,Organic,Android,2024-04-16
U00483,25-34,Tier 1,Mid,Paid Ads,iOS,2024-03-10
U00484,25-34,Tier 2,Low,Paid Ads,Android,2024-03-31
U00485,25-34,Tier 2,Low,Paid Ads,iOS,2024-02-08
U00486,45-54,Tier 3,High,Partnership,Android,2024-03-19
U00487,18-24,Tier 1,Low,Partnership,Android,2024-04-13
U00488,18-24,Tier 2,High,Organic,iOS,2024-03-24
U00489,55+,Tier 2,Mid,Referral,iOS,2024-03-08
U00490,45-54,Tier 3,Mid,Paid Ads,Android,2024-01-02
U00491,25-34,Tier 1,Low,Paid Ads,iOS,2024-03-26
U00492,25-34,Tier 2,Low,Organic,Android,2024-04-14
U00493,18-24,Tier 2,Low,Paid Ads,Android,2024-03-11
U00494,18-24,Tier 1,Low,Referral,Android,2024-02-08
U00495,25-34,Tier 2,Mid,Referral,iOS,2024-03-25
U00496,25-34,Tier 1,Low,Partnership,iOS,2024-01-14
U00497,25-34,Tier 2,Mid,Referral,Android,2024-04-22
U00498,18-24,Tier 3,Mid,Organic,Android,2024-01-18
U00499,55+,Tier 2,Low,Organic,Android,2024-02-03
U00500,55+,Tier 2,Low,Partnership,Android,2024-01-15
U00501,35-44,Tier 2,Low,Branch,Android,2024-04-23
U00502,25-34,Tier 1,Low,Paid Ads,Android,2024-01-14
U00503,25-34,Tier 1,Mid,Referral,Android,2024-04-05
U00504,35-44,Tier 2,Mid,Branch,Android,2024-03-11
U00505,35-44,Tier 1,Mid,Paid Ads,Android,2024-01-20
U00506,18-24,Tier 1,Mid,Partnership,iOS,2024-02-04
U00507,45-54,Tier 2,Mid,Partnership,Android,2024-02-06
U00508,35-44,Tier 1,Mid,Referral,Android,2024-03-18
U00509,45-54,Tier 1,Mid,Paid Ads,Android,2024-01-27
U00510,35-44,Tier 2,Low,Organic,Android,2024-04-01
U00511,25-34,Tier 1,Low,Referral,Android,2024-02-13
U00512,25-34,Tier 3,Mid,Partnership,Android,2024-01-27
U00513,45-54,Tier 3,Mid,Partnership,iOS,2024-03-28
U00514,45-54,Tier 2,Mid,Paid Ads,Android,2024-03-22
U00515,18-24,Tier 1,Mid,Paid Ads,Android,2024-04-19
U00516,18-24,Tier 2,Mid,Organic,Android,2024-02-03
U00517,25-34,Tier 3,Mid,Organic,Android,2024-03-05
U00518,35-44,Tier 2,Mid,Referral,iOS,2024-03-03
U00519,55+,Tier 1,Mid,Paid Ads,iOS,2024-02-02
U00520,18-24,Tier 2,Mid,Paid Ads,Android,2024-04-25
U00521,25-34,Tier 3,Mid,Organic,Android,2024-04-26
U00522,25-34,Tier 2,Mid,Branch,iOS,2024-04-18
U00523,55+,Tier 2,High,Referral,Android,2024-01-07
U00524,35-44,Tier 2,Mid,Partnership,iOS,2024-01-12
U00525,35-44,Tier 2,Mid,Paid Ads,iOS,2024-03-22
U00526,25-34,Tier 1,Mid,Organic,Android,2024-02-24
U00527,25-34,Tier 2,Mid,Partnership,iOS,2024-04-16
U00528,18-24,Tier 1,Low,Paid Ads,iOS,2024-02-05
U00529,18-24,Tier 1,High,Paid Ads,iOS,2024-01-06
U00530,45-54,Tier 1,Low,Paid Ads,Android,2024-01-01
U00531,35-44,Tier 2,Mid,Organic,Android,2024-02-12
U00532,55+,Tier 1,Mid,Paid Ads,Android,2024-04-08
U00533,55+,Tier 2,High,Branch,Android,2024-01-17
U00534,25-34,Tier 2,Low,Organic,Android,2024-03-22
U00535,35-44,Tier 1,Mid,Referral,Android,2024-02-03
U00536,45-54,Tier 1,Mid,Branch,Android,2024-01-21
U00537,35-44,Tier 1,Mid,Referral,Android,2024-04-04
U00538,18-24,Tier 3,Low,Paid Ads,Android,2024-02-26
U00539,25-34,Tier 2,Mid,Paid Ads,Android,2024-03-11
U00540,18-24,Tier 2,Mid,Paid Ads,iOS,2024-03-31
U00541,55+,Tier 1,Low,Referral,Android,2024-02-24
U00542,25-34,Tier 2,Mid,Referral,Android,2024-03-12
U00543,18-24,Tier 3,Mid,Organic,iOS,2024-01-02
U00544,35-44,Tier 3,Mid,Paid Ads,Android,2024-01-15
U00545,25-34,Tier 2,High,Paid Ads,Android,2024-01-10
U00546,25-34,Tier 1,Mid,Paid Ads,iOS,2024-04-23
U00547,18-24,Tier 1,High,Paid Ads,iOS,2024-03-29
U00548,35-44,Tier 1,High,Organic,Android,2024-04-25
U00549,25-34,Tier 1,Low,Organic,iOS,2024-01-20
U00550,35-44,Tier 1,Low,Partnership,iOS,2024-03-10
U00551,25-34,Tier 1,Mid,Paid Ads,Android,2024-01-05
U00552,45-54,Tier 1,Mid,Referral,Android,2024-04-16
U00553,25-34,Tier 3,Mid,Organic,Android,2024-02-17
U00554,25-34,Tier 2,Mid,Organic,Android,2024-03-15
U00555,45-54,Tier 3,Mid,Referral,Android,2024-03-11
U00556,25-34,Tier 2,Mid,Partnership,iOS,2024-01-19
U00557,18-24,Tier 1,Low,Branch,Android,2024-02-25
U00558,18-24,Tier 2,High,Partnership,iOS,2024-01-17
U00559,35-44,Tier 1,Mid,Branch,Android,2024-01-06
U00560,25-34,Tier 2,High,Branch,Android,2024-02-09
U00561,35-44,Tier 1,Low,Paid Ads,Android,2024-02-16
U00562,18-24,Tier 3,High,Organic,Android,2024-04-25
U00563,18-24,Tier 1,Low,Partnership,Android,2024-04-11
U00564,18-24,Tier 1,Low,Organic,iOS,2024-04-20
U00565,25-34,Tier 3,Low,Referral,Android,2024-01-06
U00566,25-34,Tier 1,Mid,Organic,Android,2024-04-25
U00567,25-34,Tier 2,High,Paid Ads,iOS,2024-02-15
U00568,25-34,Tier 2,Mid,Referral,Android,2024-01-27
U00569,45-54,Tier 3,High,Organic,Android,2024-03-28
U00570,25-34,Tier 3,Mid,Paid Ads,Android,2024-02-01
U00571,25-34,Tier 3,Mid,Partnership,iOS,2024-03-26
U00572,35-44,Tier 1,High,Paid Ads,Android,2024-01-14
U00573,25-34,Tier 3,Low,Partnership,Android,2024-02-15
U00574,25-34,Tier 2,Mid,Organic,Android,2024-04-09
U00575,45-54,Tier 2,High,Organic,iOS,2024-03-12
U00576,45-54,Tier 1,High,Paid Ads,Android,2024-04-23
U00577,18-24,Tier 2,High,Paid Ads,iOS,2024-04-21
U00578,45-54,Tier 3,High,Paid Ads,Android,2024-02-22
U00579,25-34,Tier 3,Low,Partnership,Android,2024-03-20
U00580,18-24,Tier 1,High,Partnership,iOS,2024-04-05
U00581,25-34,Tier 1,Mid,Branch,iOS,2024-01-20
U00582,55+,Tier 1,High,Referral,Android,2024-01-31
U00583,25-34,Tier 3,Mid,Organic,Android,2024-04-20
U00584,25-34,Tier 2,Mid,Paid Ads,Android,2024-01-21
U00585,25-34,Tier 2,Mid,Organic,Android,2024-04-12
U00586,18-24,Tier 1,Mid,Referral,iOS,2024-04-13
U00587,18-24,Tier 1,Low,Organic,Android,2024-01-23
U00588,18-24,Tier 2,High,Referral,Android,2024-04-22
U00589,18-24,Tier 3,High,Organic,iOS,2024-02-22
U00590,18-24,Tier 2,Low,Organic,Android,2024-01-04
U00591,18-24,Tier 1,Mid,Paid Ads,Android,2024-01-23
U00592,25-34,Tier 2,Mid,Paid Ads,iOS,2024-04-04
U00593,18-24,Tier 1,Mid,Paid Ads,Android,2024-02-12
U00594,25-34,Tier 3,Low,Paid Ads,iOS,2024-04-10
U00595,45-54,Tier 1,High,Organic,Android,2024-02-22
U00596,25-34,Tier 2,Mid,Referral,Android,2024-04-12
U00597,35-44,Tier 1,Mid,Organic,Android,2024-03-26
U00598,18-24,Tier 2,Mid,Partnership,Android,2024-04-20
U00599,18-24,Tier 2,Low,Paid Ads,iOS,2024-04-04
U00600,18-24,Tier 2,Mid,Organic,iOS,2024-04-13
U00601,18-24,Tier 1,Low,Referral,iOS,2024-02-01
U00602,18-24,Tier 1,Low,Branch,Android,2024-02-04
U00603,18-24,Tier 1,Mid,Paid Ads,iOS,2024-01-21
U00604,18-24,Tier 2,High,Partnership,iOS,2024-04-10
U00605,18-24,Tier 1,Mid,Referral,Android,2024-03-30
U00606,25-34,Tier 2,Low,Organic,iOS,2024-01-14
U00607,18-24,Tier 3,Mid,Partnership,Android,2024-02-18
U00608,25-34,Tier 3,High,Paid Ads,Android,2024-04-21
U00609,25-34,Tier 1,Mid,Paid Ads,iOS,2024-01-05
U00610,35-44,Tier 2,High,Paid Ads,Android,2024-04-19
U00611,18-24,Tier 1,Mid,Paid Ads,Android,2024-03-01
U00612,35-44,Tier 2,Mid,Paid Ads,Android,2024-01-29
U00613,25-34,Tier 3,Low,Referral,iOS,2024-01-26
U00614,18-24,Tier 1,Mid,Referral,Android,2024-04-14
U00615,45-54,Tier 1,Mid,Partnership,Android,2024-02-28
U00616,45-54,Tier 3,Mid,Referral,Android,2024-02-14
U00617,18-24,Tier 3,High,Paid Ads,Android,2024-02-09
U00618,18-24,Tier 1,High,Paid Ads,iOS,2024-04-15
U00619,35-44,Tier 2,Low,Branch,Android,2024-04-11
U00620,35-44,Tier 1,Low,Referral,Android,2024-04-21
U00621,18-24,Tier 1,Mid,Referral,Android,2024-01-30
U00622,18-24,Tier 3,Low,Partnership,iOS,2024-01-29
U00623,25-34,Tier 3,Mid,Partnership,Android,2024-01-04
U00624,25-34,Tier 2,High,Paid Ads,iOS,2024-03-25
U00625,25-34,Tier 1,High,Paid Ads,Android,2024-01-25
U00626,25-34,Tier 3,Mid,Referral,Android,2024-02-21
U00627,25-34,Tier 1,High,Paid Ads,iOS,2024-02-12
U00628,35-44,Tier 1,Mid,Partnership,iOS,2024-02-05
U00629,18-24,Tier 2,Low,Partnership,iOS,2024-04-20
U00630,18-24,Tier 1,Mid,Organic,iOS,2024-01-09
U00631,35-44,Tier 2,Mid,Referral,iOS,2024-04-08
U00632,45-54,Tier 2,Mid,Paid Ads,iOS,2024-02-05
U00633,25-34,Tier 1,Low,Branch,iOS,2024-02-14
U00634,25-34,Tier 1,Mid,Paid Ads,Android,2024-03-23
U00635,18-24,Tier 1,Mid,Referral,Android,2024-03-06
U00636,25-34,Tier 1,High,Organic,Android,2024-02-21
U00637,25-34,Tier 2,Mid,Paid Ads,iOS,2024-03-27
U00638,18-24,Tier 3,Mid,Organic,Android,2024-04-17
U00639,18-24,Tier 1,Mid,Partnership,iOS,2024-03-09
U00640,25-34,Tier 1,Low,Partnership,Android,2024-02-12
U00641,18-24,Tier 2,Mid,Paid Ads,Android,2024-01-04
U00642,25-34,Tier 3,High,Referral,Android,2024-01-15
U00643,18-24,Tier 1,Mid,Partnership,Android,2024-04-22
U00644,25-34,Tier 1,High,Referral,Android,2024-02-03
U00645,18-24,Tier 2,Low,Organic,Android,2024-01-23
U00646,45-54,Tier 1,Low,Branch,iOS,2024-03-15
U00647,25-34,Tier 1,High,Partnership,Android,2024-02-03
U00648,35-44,Tier 2,High,Partnership,Android,2024-01-05
U00649,35-44,Tier 2,High,Organic,Android,2024-01-14
U00650,25-34,Tier 2,Mid,Organic,iOS,2024-03-17
U00651,18-24,Tier 2,High,Organic,Android,2024-02-25
U00652,25-34,Tier 2,High,Organic,Android,2024-02-14
U00653,25-34,Tier 1,High,Partnership,Android,2024-04-03
U00654,35-44,Tier 1,Mid,Organic,Android,2024-04-10
U00655,25-34,Tier 1,Mid,Paid Ads,iOS,2024-02-10
U00656,18-24,Tier 1,High,Referral,iOS,2024-02-25
U00657,18-24,Tier 2,Mid,Referral,Android,2024-03-18
U00658,25-34,Tier 3,Mid,Branch,Android,2024-03-06
U00659,25-34,Tier 3,Mid,Organic,Android,2024-01-15
U00660,25-34,Tier 2,Mid,Referral,Android,2024-02-19
U00661,25-34,Tier 1,Mid,Referral,iOS,2024-04-25
U00662,55+,Tier 1,Low,Organic,Android,2024-03-14
U00663,25-34,Tier 3,High,Paid Ads,Android,2024-01-25
U00664,18-24,Tier 2,Mid,Referral,Android,2024-02-02
U00665,18-24,Tier 2,Mid,Paid Ads,iOS,2024-01-06
U00666,18-24,Tier 2,Low,Partnership,iOS,2024-03-31
U00667,18-24,Tier 2,Low,Paid Ads,iOS,2024-02-25
U00668,18-24,Tier 3,Low,Organic,Android,2024-01-01
U00669,18-24,Tier 1,Mid,Paid Ads,Android,2024-03-07
U00670,18-24,Tier 2,Low,Organic,Android,2024-04-13
U00671,18-24,Tier 3,High,Paid Ads,Android,2024-03-09
U00672,45-54,Tier 1,Low,Paid Ads,Android,2024-03-28
U00673,18-24,Tier 2,Low,Organic,Android,2024-04-02
U00674,25-34,Tier 1,Low,Partnership,Android,2024-04-04
U00675,25-34,Tier 3,Low,Branch,iOS,2024-04-04
U00676,55+,Tier 1,Mid,Partnership,Android,2024-03-26
U00677,18-24,Tier 2,High,Referral,Android,2024-01-26
U00678,25-34,Tier 1,Mid,Paid Ads,Android,2024-02-16
U00679,55+,Tier 2,Low,Branch,Android,2024-02-25
U00680,45-54,Tier 1,Low,Referral,Android,2024-01-09
U00681,35-44,Tier 1,Mid,Partnership,Android,2024-03-26
U00682,18-24,Tier 2,High,Organic,Android,2024-02-12
U00683,18-24,Tier 3,Low,Organic,Android,2024-03-20
U00684,35-44,Tier 1,Mid,Partnership,Android,2024-02-10
U00685,45-54,Tier 1,Mid,Partnership,Android,2024-03-25
U00686,25-34,Tier 2,Low,Partnership,Android,2024-04-18
U00687,25-34,Tier 2,Mid,Branch,Android,2024-01-16
U00688,18-24,Tier 3,Low,Organic,Android,2024-04-02
U00689,35-44,Tier 1,Mid,Organic,iOS,2024-04-25
U00690,18-24,Tier 2,Low,Branch,Android,2024-02-08
U00691,25-34,Tier 1,Mid,Organic,Android,2024-03-05
U00692,25-34,Tier 1,Low,Paid Ads,iOS,2024-02-09
U00693,25-34,Tier 2,High,Paid Ads,iOS,2024-03-26
U00694,18-24,Tier 2,Low,Organic,iOS,2024-02-22
U00695,18-24,Tier 2,High,Referral,iOS,2024-02-11
U00696,25-34,Tier 1,High,Paid Ads,Android,2024-02-21
U00697,18-24,Tier 1,High,Partnership,Android,2024-03-30
U00698,25-34,Tier 1,Mid,Paid Ads,Android,2024-02-07
U00699,18-24,Tier 3,Mid,Paid Ads,iOS,2024-03-11
U00700,25-34,Tier 1,Mid,Paid Ads,Android,2024-01-17
U00701,25-34,Tier 1,Low,Referral,iOS,2024-01-25
U00702,18-24,Tier 1,Mid,Organic,Android,2024-02-23
U00703,25-34,Tier 2,Low,Referral,Android,2024-03-26
U00704,18-24,Tier 1,High,Organic,iOS,2024-02-18
U00705,18-24,Tier 3,Low,Organic,iOS,2024-03-27
U00706,55+,Tier 1,Mid,Referral,iOS,2024-04-05
U00707,25-34,Tier 3,Mid,Referral,iOS,2024-04-25
U00708,35-44,Tier 1,Mid,Organic,Android,2024-01-23
U00709,18-24,Tier 2,Mid,Paid Ads,Android,2024-03-19
U00710,35-44,Tier 3,Low,Paid Ads,iOS,2024-03-13
U00711,35-44,Tier 1,Mid,Organic,Android,2024-02-08
U00712,25-34,Tier 3,Low,Branch,Android,2024-02-21
U00713,25-34,Tier 2,High,Organic,Android,2024-03-11
U00714,25-34,Tier 3,Mid,Partnership,Android,2024-04-16
U00715,25-34,Tier 2,High,Organic,Android,2024-01-01
U00716,45-54,Tier 1,Low,Partnership,iOS,2024-02-08
U00717,35-44,Tier 1,Low,Organic,Android,2024-02-06
U00718,55+,Tier 1,Low,Partnership,Android,2024-01-27
U00719,18-24,Tier 1,Low,Referral,iOS,2024-02-25
U00720,35-44,Tier 1,Low,Paid Ads,Android,2024-04-10
U00721,45-54,Tier 1,Mid,Referral,iOS,2024-03-15
U00722,18-24,Tier 1,Low,Organic,Android,2024-03-18
U00723,18-24,Tier 2,Mid,Partnership,iOS,2024-03-24
U00724,35-44,Tier 1,High,Organic,Android,2024-02-11
U00725,25-34,Tier 1,Mid,Branch,Android,2024-02-29
U00726,35-44,Tier 2,Mid,Organic,iOS,2024-02-26
U00727,18-24,Tier 1,Mid,Paid Ads,iOS,2024-02-26
U00728,35-44,Tier 1,Mid,Paid Ads,Android,2024-03-27
U00729,18-24,Tier 1,Low,Referral,iOS,2024-01-28
U00730,18-24,Tier 3,Mid,Organic,Android,2024-03-06
U00731,18-24,Tier 3,Mid,Partnership,iOS,2024-03-01
U00732,35-44,Tier 1,High,Partnership,Android,2024-04-11
U00733,35-44,Tier 2,Mid,Branch,Android,2024-04-25
U00734,25-34,Tier 2,Mid,Referral,Android,2024-04-11
U00735,25-34,Tier 2,Mid,Paid Ads,Android,2024-04-04
U00736,45-54,Tier 2,Low,Referral,Android,2024-01-22
U00737,25-34,Tier 2,Mid,Referral,Android,2024-03-25
U00738,35-44,Tier 1,Mid,Partnership,Android,2024-01-11
U00739,25-34,Tier 1,Low,Referral,Android,2024-02-06
U00740,25-34,Tier 2,Low,Referral,Android,2024-03-06
U00741,25-34,Tier 3,Low,Referral,iOS,2024-03-25
U00742,25-34,Tier 2,Mid,Paid Ads,Android,2024-03-22
U00743,35-44,Tier 3,Low,Branch,iOS,2024-03-20
U00744,25-34,Tier 3,Mid,Paid Ads,iOS,2024-02-12
U00745,18-24,Tier 1,Mid,Paid Ads,Android,2024-01-12
U00746,45-54,Tier 2,Mid,Partnership,iOS,2024-04-14
U00747,25-34,Tier 2,High,Paid Ads,Android,2024-04-06
U00748,25-34,Tier 3,High,Organic,Android,2024-01-31
U00749,45-54,Tier 3,Mid,Organic,Android,2024-03-27
U00750,25-34,Tier 2,Low,Organic,Android,2024-02-09
U00751,18-24,Tier 1,Mid,Paid Ads,iOS,2024-01-29
U00752,45-54,Tier 2,Mid,Partnership,Android,2024-04-13
U00753,25-34,Tier 1,Mid,Referral,Android,2024-01-26
U00754,25-34,Tier 2,Mid,Referral,iOS,2024-01-19
U00755,18-24,Tier 3,Low,Branch,Android,2024-01-04
U00756,35-44,Tier 1,Mid,Partnership,Android,2024-01-06
U00757,25-34,Tier 2,Low,Paid Ads,Android,2024-02-01
U00758,25-34,Tier 1,Mid,Referral,iOS,2024-03-01
U00759,45-54,Tier 1,Mid,Organic,iOS,2024-03-19
U00760,35-44,Tier 1,Mid,Organic,Android,2024-04-18
U00761,18-24,Tier 2,Low,Organic,Android,2024-04-08
U00762,25-34,Tier 3,Mid,Referral,Android,2024-01-10
U00763,18-24,Tier 3,Mid,Paid Ads,Android,2024-02-28
U00764,35-44,Tier 1,Low,Organic,iOS,2024-02-23
U00765,18-24,Tier 3,Mid,Organic,Android,2024-04-23
U00766,25-34,Tier 2,Mid,Organic,Android,2024-03-21
U00767,35-44,Tier 1,Mid,Paid Ads,iOS,2024-03-14
U00768,45-54,Tier 1,Mid,Paid Ads,iOS,2024-01-25
U00769,25-34,Tier 1,Mid,Paid Ads,Android,2024-04-01
U00770,35-44,Tier 3,Mid,Referral,Android,2024-03-30
U00771,18-24,Tier 2,Mid,Referral,Android,2024-02-19
U00772,35-44,Tier 2,Mid,Organic,Android,2024-03-04
U00773,18-24,Tier 1,Mid,Organic,Android,2024-02-21
U00774,25-34,Tier 2,Low,Partnership,Android,2024-02-01
U00775,35-44,Tier 1,Low,Branch,iOS,2024-01-19
U00776,18-24,Tier 1,Low,Paid Ads,iOS,2024-03-24
U00777,18-24,Tier 2,Mid,Branch,Android,2024-03-29
U00778,35-44,Tier 1,Mid,Paid Ads,Android,2024-01-01
U00779,35-44,Tier 3,Mid,Organic,iOS,2024-04-24
U00780,25-34,Tier 1,Low,Branch,iOS,2024-04-06
U00781,35-44,Tier 2,High,Organic,iOS,2024-04-20
U00782,25-34,Tier 1,Mid,Paid Ads,Android,2024-04-08
U00783,18-24,Tier 2,High,Referral,Android,2024-04-23
U00784,25-34,Tier 1,Mid,Referral,iOS,2024-01-14
U00785,18-24,Tier 1,Mid,Paid Ads,iOS,2024-04-09
U00786,45-54,Tier 3,Low,Referral,Android,2024-02-24
U00787,25-34,Tier 1,Low,Referral,Android,2024-01-29
U00788,25-34,Tier 3,Low,Referral,iOS,2024-01-23
U00789,25-34,Tier 3,Mid,Referral,Android,2024-04-12
U00790,45-54,Tier 1,Mid,Branch,iOS,2024-03-30
U00791,18-24,Tier 1,Mid,Partnership,Android,2024-03-07
U00792,25-34,Tier 2,Mid,Paid Ads,iOS,2024-02-29
U00793,25-34,Tier 3,High,Organic,Android,2024-01-07
U00794,25-34,Tier 3,Low,Partnership,Android,2024-03-12
U00795,18-24,Tier 2,Low,Organic,iOS,2024-02-01
U00796,45-54,Tier 2,Mid,Organic,iOS,2024-04-18
U00797,45-54,Tier 1,Mid,Referral,iOS,2024-01-16
U00798,25-34,Tier 3,Mid,Partnership,Android,2024-02-28
U00799,35-44,Tier 3,Mid,Organic,iOS,2024-01-18
U00800,45-54,Tier 1,Low,Organic,Android,2024-04-12
U00801,35-44,Tier 1,Mid,Paid Ads,Android,2024-02-29
U00802,18-24,Tier 1,High,Referral,iOS,2024-03-26
U00803,25-34,Tier 1,Low,Paid Ads,Android,2024-03-08
U00804,25-34,Tier 3,High,Paid Ads,Android,2024-03-12
U00805,25-34,Tier 1,High,Referral,Android,2024-03-17
U00806,35-44,Tier 1,Low,Organic,Android,2024-02-10
U00807,45-54,Tier 1,Low,Organic,iOS,2024-04-06
U00808,45-54,Tier 3,Mid,Partnership,Android,2024-04-24
U00809,25-34,Tier 2,Mid,Partnership,Android,2024-02-26
U00810,18-24,Tier 1,Mid,Organic,iOS,2024-03-19
U00811,55+,Tier 1,Mid,Organic,Android,2024-04-14
U00812,35-44,Tier 3,Mid,Organic,Android,2024-04-02
U00813,18-24,Tier 3,Low,Paid Ads,Android,2024-04-24
U00814,45-54,Tier 1,High,Paid Ads,Android,2024-03-05
U00815,45-54,Tier 1,Mid,Referral,Android,2024-02-24
U00816,25-34,Tier 1,Mid,Paid Ads,iOS,2024-04-16
U00817,25-34,Tier 1,High,Paid Ads,Android,2024-04-26
U00818,25-34,Tier 2,Mid,Branch,Android,2024-03-11
U00819,18-24,Tier 3,Low,Organic,Android,2024-02-27
U00820,25-34,Tier 2,Mid,Organic,Android,2024-04-24
U00821,35-44,Tier 3,Mid,Organic,iOS,2024-01-21
U00822,18-24,Tier 1,Low,Partnership,Android,2024-04-05
U00823,25-34,Tier 2,High,Partnership,iOS,2024-04-20
U00824,25-34,Tier 2,Low,Paid Ads,Android,2024-03-01
U00825,25-34,Tier 1,Mid,Organic,Android,2024-02-27
U00826,45-54,Tier 1,Mid,Referral,Android,2024-02-03
U00827,25-34,Tier 2,Low,Referral,iOS,2024-04-06
U00828,25-34,Tier 1,High,Paid Ads,Android,2024-02-01
U00829,35-44,Tier 1,High,Referral,Android,2024-04-17
U00830,25-34,Tier 2,Mid,Organic,iOS,2024-03-22
U00831,18-24,Tier 3,Low,Paid Ads,iOS,2024-02-05
U00832,25-34,Tier 2,Low,Referral,Android,2024-04-08
U00833,18-24,Tier 3,Mid,Paid Ads,iOS,2024-04-09
U00834,18-24,Tier 1,Low,Organic,iOS,2024-03-07
U00835,25-34,Tier 2,Mid,Partnership,Android,2024-03-03
U00836,25-34,Tier 2,High,Paid Ads,Android,2024-03-21
U00837,45-54,Tier 3,Mid,Branch,Android,2024-01-31
U00838,25-34,Tier 1,High,Paid Ads,Android,2024-02-05
U00839,25-34,Tier 2,Mid,Branch,iOS,2024-02-26
U00840,25-34,Tier 2,Mid,Partnership,Android,2024-01-10
U00841,18-24,Tier 1,High,Paid Ads,Android,2024-04-01
U00842,35-44,Tier 1,Mid,Branch,iOS,2024-02-06
U00843,18-24,Tier 1,High,Referral,Android,2024-01-31
U00844,55+,Tier 1,Low,Referral,iOS,2024-02-04
U00845,18-24,Tier 3,Low,Organic,iOS,2024-02-12
U00846,25-34,Tier 1,High,Paid Ads,iOS,2024-02-10
U00847,18-24,Tier 1,Mid,Paid Ads,iOS,2024-04-24
U00848,55+,Tier 2,High,Partnership,Android,2024-03-10
U00849,25-34,Tier 1,High,Organic,Android,2024-01-11
U00850,25-34,Tier 2,Low,Referral,Android,2024-01-18
U00851,18-24,Tier 1,Mid,Organic,Android,2024-01-20
U00852,35-44,Tier 3,Mid,Paid Ads,Android,2024-01-30
U00853,18-24,Tier 3,Mid,Organic,Android,2024-02-19
